1_1_2025,Exp 1
Signal,Time
V,s
-1.564691,0.004
-0.965353,0.004
-0.184765,0.004
0.656403,0.00401
1.401873,0.00401
1.886343,0.00401
1.977695,0.00401
1.61696,0.00401
0.855377,0.00401
-0.141909,0.00401
-1.12276,0.00401
-1.810066,0.00401
-1.987934,0.00401
-1.574841,0.00402
-0.672774,0.00402
0.450984,0.00402
1.439896,0.00402
1.962711,0.00402
1.834464,0.00402
1.085608,0.00402
-0.035414,0.00402
-1.145799,0.00402
-1.864844,0.00402
-1.947978,0.00403
-1.372645,0.00403
-0.341205,0.00403
0.795282,0.00403
1.663844,0.00403
1.99574,0.00403
1.705251,0.00403
0.906289,0.00403
-0.144648,0.00403
-1.136777,0.00403
-1.805555,0.00404
-1.99599,0.00404
-1.692937,0.00404
-1.004826,0.00404
-0.115326,0.00404
0.771437,0.00404
1.480013,0.00404
1.90036,0.00404
1.988812,0.00404
1.769535,0.00404
1.310683,0.00405
0.704576,0.00405
0.04482,0.00405
-0.541467,0.00405
-1.089088,0.00405
-1.517163,0.00405
-1.808616,0.00405
-1.964895,0.00405
-2.000501,0.00405
-1.93525,0.00405
-1.794438,0.00406
-1.601264,0.00406
-1.375062,0.00406
-1.133877,0.00406
-0.891081,0.00406
-0.65634,0.00406
-0.435133,0.00406
-0.232454,0.00406
-0.048947,0.00406
0.114582,0.00406
0.258777,0.00407
0.385734,0.00407
0.49674,0.00407
0.594213,0.00407
0.679925,0.00407
0.756937,0.00407
0.826538,0.00407
0.891789,0.00407
0.954139,0.00407
1.014879,0.00407
1.077391,0.00408
1.142481,0.00408
1.211115,0.00408
1.284099,0.00408
1.362562,0.00408
1.446663,0.00408
1.535598,0.00408
1.627271,0.00408
1.719751,0.00408
1.808525,0.00408
1.889082,0.00409
1.952883,0.00409
1.991551,0.00409
1.994128,0.00409
1.948372,0.00409
1.842681,0.00409
1.663361,0.00409
1.40139,0.00409
1.053063,0.00409
0.620797,0.00409
0.119415,0.0041
-0.423533,0.0041
-0.965837,0.0041
-1.483329,0.0041
-1.835522,0.0041
-1.996151,0.0041
-1.913983,0.0041
-1.56453,0.0041
-0.965676,0.0041
-0.185248,0.0041
0.656081,0.00411
1.401712,0.00411
1.887148,0.00411
1.977856,0.00411
1.61696,0.00411
0.855377,0.00411
-0.141909,0.00411
-1.122599,0.00411
-1.809744,0.00411
-1.987612,0.00411
-1.574358,0.00412
-0.672613,0.00412
0.450823,0.00412
1.439896,0.00412
1.962872,0.00412
1.834464,0.00412
1.085608,0.00412
-0.035253,0.00412
-1.14596,0.00412
-1.865489,0.00412
-1.948462,0.00413
-1.372645,0.00413
-0.341205,0.00413
0.79496,0.00413
1.663522,0.00413
1.995256,0.00413
1.705089,0.00413
0.906128,0.00413
-0.144165,0.00413
-1.136616,0.00413
-1.80491,0.00414
-1.994862,0.00414
-1.69197,0.00414
-1.003859,0.00414
-0.115164,0.00414
0.770954,0.00414
1.480497,0.00414
1.90036,0.00414
1.988973,0.00414
1.769857,0.00414
1.311166,0.00415
0.704576,0.00415
0.04482,0.00415
-0.541306,0.00415
-1.08941,0.00415
-1.517485,0.00415
-1.808777,0.00415
-1.965378,0.00415
-2.000501,0.00415
-1.93525,0.00415
-1.794599,0.00416
-1.601264,0.00416
-1.375062,0.00416
-1.134038,0.00416
-0.89092,0.00416
-0.656662,0.00416
-0.435455,0.00416
-0.232293,0.00416
-0.04927,0.00416
0.114259,0.00416
0.258777,0.00417
0.385412,0.00417
0.496579,0.00417
0.594052,0.00417
0.680087,0.00417
0.756937,0.00417
0.826377,0.00417
0.891628,0.00417
0.954139,0.00417
1.015524,0.00417
1.077713,0.00418
1.142642,0.00418
1.211115,0.00418
1.284099,0.00418
1.362884,0.00418
1.446663,0.00418
1.535114,0.00418
1.627594,0.00418
1.719751,0.00418
1.808686,0.00418
1.888599,0.00419
1.952883,0.00419
1.991551,0.00419
1.994451,0.00419
1.948855,0.00419
1.842198,0.00419
1.663361,0.00419
1.40139,0.00419
1.053063,0.00419
0.620636,0.00419
0.119093,0.0042
-0.423211,0.0042
-0.965837,0.0042
-1.483168,0.0042
-1.835522,0.0042
-1.996312,0.0042
-1.913983,0.0042
-1.564852,0.0042
-0.965998,0.0042
-0.185248,0.0042
0.656403,0.00421
1.401712,0.00421
1.886987,0.00421
1.977695,0.00421
1.616799,0.00421
0.855377,0.00421
-0.14207,0.00421
-1.122277,0.00421
-1.809744,0.00421
-1.987773,0.00421
-1.575164,0.00422
-0.672774,0.00422
0.451307,0.00422
1.439896,0.00422
1.963356,0.00422
1.834625,0.00422
1.085769,0.00422
-0.035092,0.00422
-1.146121,0.00422
-1.865327,0.00422
-1.948945,0.00423
-1.372967,0.00423
-0.341366,0.00423
0.795121,0.00423
1.663039,0.00423
1.995417,0.00423
1.706056,0.00423
0.906289,0.00423
-0.144487,0.00423
-1.136777,0.00423
-1.80491,0.00424
-1.995023,0.00424
-1.692131,0.00424
-1.00402,0.00424
-0.115648,0.00424
0.770471,0.00424
1.479691,0.00424
1.899715,0.00424
1.988973,0.00424
1.769374,0.00424
1.310844,0.00425
0.704415,0.00425
0.04482,0.00425
-0.541628,0.00425
-1.089249,0.00425
-1.517485,0.00425
-1.808777,0.00425
-1.965217,0.00425
-2.000501,0.00425
-1.935411,0.00425
-1.794921,0.00426
-1.600942,0.00426
-1.375223,0.00426
-1.13436,0.00426
-0.891081,0.00426
-0.656179,0.00426
-0.435617,0.00426
-0.232293,0.00426
-0.04927,0.00426
0.114743,0.00426
0.258938,0.00427
0.385734,0.00427
0.49674,0.00427
0.594052,0.00427
0.679925,0.00427
0.75726,0.00427
0.826538,0.00427
0.891628,0.00427
0.953978,0.00427
1.015685,0.00427
1.077391,0.00428
1.142642,0.00428
1.210954,0.00428
1.28426,0.00428
1.362884,0.00428
1.446663,0.00428
1.535436,0.00428
1.627271,0.00428
1.720395,0.00428
1.809169,0.00428
1.888921,0.00429
1.953205,0.00429
1.991873,0.00429
1.994451,0.00429
1.948533,0.00429
1.842036,0.00429
1.663361,0.00429
1.40139,0.00429
1.053385,0.00429
0.620636,0.00429
0.119576,0.0043
-0.423533,0.0043
-0.965998,0.0043
-1.483168,0.0043
-1.835522,0.0043
-1.996151,0.0043
-1.913983,0.0043
-1.564852,0.0043
-0.965514,0.0043
-0.185248,0.0043
0.656242,0.00431
1.401712,0.00431
1.886826,0.00431
1.977534,0.00431
1.617121,0.00431
0.855699,0.00431
-0.141426,0.00431
-1.122116,0.00431
-1.810066,0.00431
-1.987451,0.00431
-1.575002,0.00432
-0.673096,0.00432
0.450823,0.00432
1.439091,0.00432
1.963033,0.00432
1.834625,0.00432
1.085608,0.00432
-0.035253,0.00432
-1.145638,0.00432
-1.865489,0.00432
-1.948623,0.00433
-1.373129,0.00433
-0.341366,0.00433
0.795121,0.00433
1.664005,0.00433
1.996062,0.00433
1.705895,0.00433
0.90645,0.00433
-0.144487,0.00433
-1.136616,0.00433
-1.80491,0.00434
-1.995345,0.00434
-1.69197,0.00434
-1.004343,0.00434
-0.115326,0.00434
0.769987,0.00434
1.479369,0.00434
1.89891,0.00434
1.988006,0.00434
1.768246,0.00434
1.310039,0.00435
0.704415,0.00435
0.04482,0.00435
-0.541467,0.00435
-1.089088,0.00435
-1.517485,0.00435
-1.808616,0.00435
-1.965056,0.00435
-2.00034,0.00435
-1.935895,0.00435
-1.794277,0.00436
-1.601425,0.00436
-1.375062,0.00436
-1.133877,0.00436
-0.891242,0.00436
-0.65634,0.00436
-0.435455,0.00436
-0.232293,0.00436
-0.048625,0.00436
0.114259,0.00436
0.258616,0.00437
0.385734,0.00437
0.49674,0.00437
0.593569,0.00437
0.679603,0.00437
0.756937,0.00437
0.826377,0.00437
0.89195,0.00437
0.954139,0.00437
1.015362,0.00437
1.077391,0.00438
1.142964,0.00438
1.210954,0.00438
1.284583,0.00438
1.362723,0.00438
1.446663,0.00438
1.535436,0.00438
1.627755,0.00438
1.719912,0.00438
1.808847,0.00438
1.889082,0.00439
1.952722,0.00439
1.991712,0.00439
1.99429,0.00439
1.948855,0.00439
1.84252,0.00439
1.663361,0.00439
1.40139,0.00439
1.053385,0.00439
0.620958,0.00439
0.119415,0.0044
-0.423372,0.0044
-0.965837,0.0044
-1.483329,0.0044
-1.835522,0.0044
-1.995668,0.0044
-1.914306,0.0044
-1.564691,0.0044
-0.965837,0.0044
-0.185732,0.0044
0.65592,0.00441
1.401873,0.00441
1.886826,0.00441
1.977534,0.00441
1.617121,0.00441
0.855538,0.00441
-0.141748,0.00441
-1.121954,0.00441
-1.810066,0.00441
-1.987612,0.00441
-1.575002,0.00442
-0.672935,0.00442
0.450984,0.00442
1.439574,0.00442
1.962711,0.00442
1.834303,0.00442
1.08593,0.00442
-0.035092,0.00442
-1.145638,0.00442
-1.865489,0.00442
-1.949267,0.00443
-1.373129,0.00443
-0.341849,0.00443
0.795121,0.00443
1.663844,0.00443
1.99574,0.00443
1.706056,0.00443
0.906772,0.00443
-0.144326,0.00443
-1.136616,0.00443
-1.80491,0.00444
-1.995829,0.00444
-1.692131,0.00444
-1.004181,0.00444
-0.115487,0.00444
0.770471,0.00444
1.479047,0.00444
1.89891,0.00444
1.988489,0.00444
1.768246,0.00444
1.310039,0.00445
0.704092,0.00445
0.044498,0.00445
-0.540984,0.00445
-1.088604,0.00445
-1.517324,0.00445
-1.808938,0.00445
-1.964734,0.00445
-2.00034,0.00445
-1.935573,0.00445
-1.794599,0.00446
-1.601264,0.00446
-1.375545,0.00446
-1.13436,0.00446
-0.89092,0.00446
-0.655857,0.00446
-0.435294,0.00446
-0.232615,0.00446
-0.049431,0.00446
0.114259,0.00446
0.259099,0.00447
0.385412,0.00447
0.496579,0.00447
0.593891,0.00447
0.680087,0.00447
0.756615,0.00447
0.826538,0.00447
0.891628,0.00447
0.953817,0.00447
1.015362,0.00447
1.078035,0.00448
1.142481,0.00448
1.211115,0.00448
1.28426,0.00448
1.362562,0.00448
1.446824,0.00448
1.535436,0.00448
1.627433,0.00448
1.719912,0.00448
1.809008,0.00448
1.889243,0.00449
1.952561,0.00449
1.992034,0.00449
1.994612,0.00449
1.948855,0.00449
1.842036,0.00449
1.6632,0.00449
1.401551,0.00449
1.053224,0.00449
0.621119,0.00449
0.119737,0.0045
-0.423372,0.0045
-0.965837,0.0045
-1.483652,0.0045
-1.835683,0.0045
-1.996473,0.0045
-1.913983,0.0045
-1.56453,0.0045
-0.965837,0.0045
-0.185409,0.0045
0.656242,0.00451
1.402034,0.00451
1.886826,0.00451
1.977856,0.00451
1.617443,0.00451
0.855861,0.00451
-0.141587,0.00451
-1.122116,0.00451
-1.809905,0.00451
-1.987934,0.00451
-1.575002,0.00452
-0.673096,0.00452
0.450823,0.00452
1.439735,0.00452
1.962389,0.00452
1.834464,0.00452
1.086091,0.00452
-0.034608,0.00452
-1.145638,0.00452
-1.865327,0.00452
-1.949267,0.00453
-1.37329,0.00453
-0.341527,0.00453
0.79496,0.00453
1.663683,0.00453
1.996223,0.00453
1.706217,0.00453
0.906611,0.00453
-0.144648,0.00453
-1.137099,0.00453
-1.805393,0.00454
-1.995668,0.00454
-1.692937,0.00454
-1.004665,0.00454
-0.115648,0.00454
0.770793,0.00454
1.479208,0.00454
1.89891,0.00454
1.987845,0.00454
1.768568,0.00454
1.3102,0.00455
0.704253,0.00455
0.045142,0.00455
-0.540984,0.00455
-1.088443,0.00455
-1.516357,0.00455
-1.807649,0.00455
-1.963767,0.00455
-1.999696,0.00455
-1.935734,0.00455
-1.79476,0.00456
-1.601103,0.00456
-1.375384,0.00456
-1.13436,0.00456
-0.891403,0.00456
-0.65634,0.00456
-0.435455,0.00456
-0.232937,0.00456
-0.04927,0.00456
0.114259,0.00456
0.258777,0.00457
0.385573,0.00457
0.496579,0.00457
0.594213,0.00457
0.680248,0.00457
0.757098,0.00457
0.826538,0.00457
0.891789,0.00457
0.953817,0.00457
1.015846,0.00457
1.077391,0.00458
1.142158,0.00458
1.211115,0.00458
1.284422,0.00458
1.362723,0.00458
1.446663,0.00458
1.535598,0.00458
1.627271,0.00458
1.719912,0.00458
1.809008,0.00458
1.888921,0.00459
1.953205,0.00459
1.991873,0.00459
1.994773,0.00459
1.949178,0.00459
1.84252,0.00459
1.663361,0.00459
1.401551,0.00459
1.052902,0.00459
0.620636,0.00459
0.119576,0.0046
-0.423372,0.0046
-0.965837,0.0046
-1.483007,0.0046
-1.835844,0.0046
-1.996312,0.0046
-1.913983,0.0046
-1.565175,0.0046
-0.965998,0.0046
-0.185409,0.0046
0.65592,0.00461
1.401712,0.00461
1.886504,0.00461
1.977534,0.00461
1.617443,0.00461
0.856022,0.00461
-0.141265,0.00461
-1.122116,0.00461
-1.809905,0.00461
-1.987934,0.00461
-1.575002,0.00462
-0.673418,0.00462
0.450984,0.00462
1.439735,0.00462
1.963033,0.00462
1.834786,0.00462
1.085769,0.00462
-0.035253,0.00462
-1.145477,0.00462
-1.865489,0.00462
-1.948945,0.00463
-1.373451,0.00463
-0.341849,0.00463
0.794799,0.00463
1.663844,0.00463
1.996062,0.00463
1.706217,0.00463
0.90645,0.00463
-0.144004,0.00463
-1.136777,0.00463
-1.805232,0.00464
-1.995345,0.00464
-1.692292,0.00464
-1.004665,0.00464
-0.115648,0.00464
0.770632,0.00464
1.479369,0.00464
1.899232,0.00464
1.988328,0.00464
1.769052,0.00464
1.3102,0.00465
0.704253,0.00465
0.044981,0.00465
-0.540984,0.00465
-1.088443,0.00465
-1.516519,0.00465
-1.80781,0.00465
-1.963767,0.00465
-1.999373,0.00465
-1.934606,0.00465
-1.793793,0.00466
-1.600136,0.00466
-1.375223,0.00466
-1.134199,0.00466
-0.891242,0.00466
-0.656501,0.00466
-0.435455,0.00466
-0.232776,0.00466
-0.04927,0.00466
0.114421,0.00466
0.258938,0.00467
0.385734,0.00467
0.496579,0.00467
0.594052,0.00467
0.679764,0.00467
0.756776,0.00467
0.826699,0.00467
0.891305,0.00467
0.954139,0.00467
1.015685,0.00467
1.077713,0.00468
1.142803,0.00468
1.211276,0.00468
1.284583,0.00468
1.362884,0.00468
1.446663,0.00468
1.535598,0.00468
1.627594,0.00468
1.720073,0.00468
1.808847,0.00468
1.888921,0.00469
1.952883,0.00469
1.991228,0.00469
1.994451,0.00469
1.948855,0.00469
1.842681,0.00469
1.662878,0.00469
1.40139,0.00469
1.053224,0.00469
0.620797,0.00469
0.119898,0.0047
-0.423372,0.0047
-0.965192,0.0047
-1.483168,0.0047
-1.835522,0.0047
-1.996473,0.0047
-1.914145,0.0047
-1.565013,0.0047
-0.965837,0.0047
-0.185732,0.0047
0.655759,0.00471
1.401551,0.00471
1.886343,0.00471
1.977695,0.00471
1.617121,0.00471
0.855861,0.00471
-0.141265,0.00471
-1.122277,0.00471
-1.809582,0.00471
-1.987773,0.00471
-1.575164,0.00472
-0.673096,0.00472
0.450662,0.00472
1.439574,0.00472
1.962872,0.00472
1.834303,0.00472
1.086252,0.00472
-0.034608,0.00472
-1.145316,0.00472
-1.865327,0.00472
-1.948945,0.00473
-1.37329,0.00473
-0.341688,0.00473
0.794638,0.00473
1.663683,0.00473
1.995901,0.00473
1.706217,0.00473
0.906772,0.00473
-0.144487,0.00473
-1.137099,0.00473
-1.805232,0.00474
-1.995345,0.00474
-1.692615,0.00474
-1.004826,0.00474
-0.115648,0.00474
0.770149,0.00474
1.47953,0.00474
1.899554,0.00474
1.988812,0.00474
1.769374,0.00474
1.310683,0.00475
0.704415,0.00475
0.045303,0.00475
-0.540984,0.00475
-1.088765,0.00475
-1.51668,0.00475
-1.808132,0.00475
-1.96409,0.00475
-1.999373,0.00475
-1.934606,0.00475
-1.794116,0.00476
-1.600297,0.00476
-1.37474,0.00476
-1.133716,0.00476
-0.89092,0.00476
-0.656179,0.00476
-0.435617,0.00476
-0.232776,0.00476
-0.049431,0.00476
0.114582,0.00476
0.258938,0.00477
0.385573,0.00477
0.49674,0.00477
0.593569,0.00477
0.679925,0.00477
0.757098,0.00477
0.826216,0.00477
0.891467,0.00477
0.953656,0.00477
1.015362,0.00477
1.077713,0.00478
1.142481,0.00478
1.210793,0.00478
1.284099,0.00478
1.362562,0.00478
1.446341,0.00478
1.535598,0.00478
1.627594,0.00478
1.719912,0.00478
1.809169,0.00478
1.889082,0.00479
1.953044,0.00479
1.991712,0.00479
1.994612,0.00479
1.949016,0.00479
1.84252,0.00479
1.663683,0.00479
1.401551,0.00479
1.053224,0.00479
0.620797,0.00479
0.119576,0.0048
-0.423372,0.0048
-0.965514,0.0048
-1.483168,0.0048
-1.835844,0.0048
-1.996634,0.0048
-1.914145,0.0048
-1.565336,0.0048
-0.966159,0.0048
-0.185248,0.0048
0.656081,0.00481
1.40139,0.00481
1.886826,0.00481
1.977856,0.00481
1.617443,0.00481
0.855861,0.00481
-0.140781,0.00481
-1.121954,0.00481
-1.809744,0.00481
-1.987934,0.00481
-1.575325,0.00482
-0.67374,0.00482
0.450501,0.00482
1.439413,0.00482
1.963194,0.00482
1.834464,0.00482
1.086252,0.00482
-0.034608,0.00482
-1.145638,0.00482
-1.86565,0.00482
-1.948945,0.00483
-1.373129,0.00483
-0.342172,0.00483
0.794799,0.00483
1.663683,0.00483
1.996062,0.00483
1.706378,0.00483
0.907095,0.00483
-0.144004,0.00483
-1.136938,0.00483
-1.805071,0.00484
-1.995507,0.00484
-1.692937,0.00484
-1.004665,0.00484
-0.11597,0.00484
0.770149,0.00484
1.479369,0.00484
1.899877,0.00484
1.988489,0.00484
1.769052,0.00484
1.310522,0.00485
0.704415,0.00485
0.045142,0.00485
-0.541145,0.00485
-1.088765,0.00485
-1.517163,0.00485
-1.808455,0.00485
-1.96409,0.00485
-1.999212,0.00485
-1.934445,0.00485
-1.794116,0.00486
-1.600458,0.00486
-1.37474,0.00486
-1.133232,0.00486
-0.890758,0.00486
-0.65634,0.00486
-0.435455,0.00486
-0.232454,0.00486
-0.04927,0.00486
0.114259,0.00486
0.258616,0.00487
0.385412,0.00487
0.496418,0.00487
0.59373,0.00487
0.679764,0.00487
0.757098,0.00487
0.82686,0.00487
0.89195,0.00487
0.953978,0.00487
1.015685,0.00487
1.077874,0.00488
1.142803,0.00488
1.210954,0.00488
1.28426,0.00488
1.363206,0.00488
1.446502,0.00488
1.535598,0.00488
1.627433,0.00488
1.720234,0.00488
1.809008,0.00488
1.88876,0.00489
1.952883,0.00489
1.991712,0.00489
1.994773,0.00489
1.948694,0.00489
1.842842,0.00489
1.663361,0.00489
1.40139,0.00489
1.053063,0.00489
0.621442,0.00489
0.119737,0.0049
-0.423372,0.0049
-0.965353,0.0049
-1.483168,0.0049
-1.83536,0.0049
-1.996312,0.0049
-1.914145,0.0049
-1.565336,0.0049
-0.966642,0.0049
-0.18557,0.0049
0.655436,0.00491
1.401712,0.00491
1.886343,0.00491
1.977856,0.00491
1.617443,0.00491
0.856022,0.00491
-0.141265,0.00491
-1.121793,0.00491
-1.809744,0.00491
-1.987934,0.00491
-1.575325,0.00492
-0.673579,0.00492
0.45034,0.00492
1.439574,0.00492
1.963194,0.00492
1.835109,0.00492
1.086413,0.00492
-0.034125,0.00492
-1.145316,0.00492
-1.865166,0.00492
-1.948945,0.00493
-1.373934,0.00493
-0.342172,0.00493
0.794638,0.00493
1.663522,0.00493
1.996062,0.00493
1.706378,0.00493
0.906933,0.00493
-0.144004,0.00493
-1.136777,0.00493
-1.80491,0.00494
-1.995507,0.00494
-1.692776,0.00494
-1.004987,0.00494
-0.11597,0.00494
0.770149,0.00494
1.47953,0.00494
1.899715,0.00494
1.988489,0.00494
1.769213,0.00494
1.310683,0.00495
0.704737,0.00495
0.044498,0.00495
-0.540984,0.00495
-1.088926,0.00495
-1.516841,0.00495
-1.808132,0.00495
-1.964251,0.00495
-1.999696,0.00495
-1.934767,0.00495
-1.793793,0.00496
-1.600619,0.00496
-1.374417,0.00496
-1.133555,0.00496
-0.891081,0.00496
-0.656018,0.00496
-0.435294,0.00496
-0.232293,0.00496
-0.048947,0.00496
0.113937,0.00496
0.258455,0.00497
0.385089,0.00497
0.496257,0.00497
0.593891,0.00497
0.679442,0.00497
0.756776,0.00497
0.826538,0.00497
0.89195,0.00497
0.954301,0.00497
1.015846,0.00497
1.077552,0.00498
1.142481,0.00498
1.210954,0.00498
1.283938,0.00498
1.363206,0.00498
1.446824,0.00498
1.535759,0.00498
1.627755,0.00498
1.720234,0.00498
1.809008,0.00498
1.889082,0.00499
1.952883,0.00499
1.992034,0.00499
1.994934,0.00499
1.949178,0.00499
1.842842,0.00499
1.663522,0.00499
1.401712,0.00499
1.053224,0.00499
0.621119,0.00499
0.119898,0.005
-0.42305,0.005
-0.965353,0.005
-1.483329,0.005
-1.835844,0.005
-1.996312,0.005
-1.914467,0.005
-1.565336,0.005
-0.966481,0.005
-0.18557,0.005
0.65592,0.00501
1.401712,0.00501
1.886343,0.00501
1.978339,0.00501
1.618088,0.00501
0.856022,0.00501
-0.140942,0.00501
-1.121793,0.00501
-1.809744,0.00501
-1.988095,0.00501
-1.575808,0.00502
-0.673418,0.00502
0.45034,0.00502
1.439413,0.00502
1.962872,0.00502
1.83527,0.00502
1.08593,0.00502
-0.034608,0.00502
-1.145316,0.00502
-1.865166,0.00502
-1.949267,0.00503
-1.373773,0.00503
-0.342333,0.00503
0.794477,0.00503
1.663683,0.00503
1.996062,0.00503
1.706539,0.00503
0.907256,0.00503
-0.143842,0.00503
-1.136777,0.00503
-1.805071,0.00504
-1.995668,0.00504
-1.692937,0.00504
-1.004987,0.00504
-0.116131,0.00504
0.769987,0.00504
1.47953,0.00504
1.899071,0.00504
1.988651,0.00504
1.769213,0.00504
1.310683,0.00505
0.704737,0.00505
0.045303,0.00505
-0.541145,0.00505
-1.088604,0.00505
-1.517002,0.00505
-1.808616,0.00505
-1.964573,0.00505
-2.000018,0.00505
-1.935089,0.00505
-1.79476,0.00506
-1.601264,0.00506
-1.375223,0.00506
-1.134521,0.00506
-0.89092,0.00506
-0.65634,0.00506
-0.435133,0.00506
-0.232776,0.00506
-0.04927,0.00506
0.113937,0.00506
0.258455,0.00507
0.38525,0.00507
0.496257,0.00507
0.59373,0.00507
0.679442,0.00507
0.756454,0.00507
0.826538,0.00507
0.891789,0.00507
0.953978,0.00507
1.015685,0.00507
1.077552,0.00508
1.142642,0.00508
1.211115,0.00508
1.28426,0.00508
1.362884,0.00508
1.446824,0.00508
1.535436,0.00508
1.627271,0.00508
1.720073,0.00508
1.809491,0.00508
1.888921,0.00509
1.953205,0.00509
1.992034,0.00509
1.994451,0.00509
1.948855,0.00509
1.842842,0.00509
1.663522,0.00509
1.401873,0.00509
1.053224,0.00509
0.621119,0.00509
0.120059,0.0051
-0.422889,0.0051
-0.965514,0.0051
-1.483007,0.0051
-1.835522,0.0051
-1.996473,0.0051
-1.914306,0.0051
-1.565336,0.0051
-0.966481,0.0051
-0.186054,0.0051
0.655759,0.00511
1.40139,0.00511
1.886987,0.00511
1.977534,0.00511
1.618088,0.00511
0.856022,0.00511
-0.140942,0.00511
-1.121793,0.00511
-1.809744,0.00511
-1.988095,0.00511
-1.575325,0.00512
-0.673579,0.00512
0.450501,0.00512
1.439091,0.00512
1.963033,0.00512
1.834786,0.00512
1.086574,0.00512
-0.034286,0.00512
-1.145638,0.00512
-1.865489,0.00512
-1.949267,0.00513
-1.374095,0.00513
-0.342333,0.00513
0.794315,0.00513
1.663361,0.00513
1.996223,0.00513
1.706378,0.00513
0.907417,0.00513
-0.143681,0.00513
-1.136455,0.00513
-1.805232,0.00514
-1.995668,0.00514
-1.693098,0.00514
-1.005309,0.00514
-0.115809,0.00514
0.769665,0.00514
1.479369,0.00514
1.899715,0.00514
1.988328,0.00514
1.769052,0.00514
1.311005,0.00515
0.704737,0.00515
0.045303,0.00515
-0.540984,0.00515
-1.088443,0.00515
-1.517002,0.00515
-1.808132,0.00515
-1.964573,0.00515
-1.999857,0.00515
-1.934928,0.00515
-1.794438,0.00516
-1.600942,0.00516
-1.375062,0.00516
-1.134038,0.00516
-0.891242,0.00516
-0.65634,0.00516
-0.435617,0.00516
-0.232937,0.00516
-0.049108,0.00516
0.113937,0.00516
0.258616,0.00517
0.385089,0.00517
0.495935,0.00517
0.593408,0.00517
0.679281,0.00517
0.756293,0.00517
0.826216,0.00517
0.891144,0.00517
0.953334,0.00517
1.015201,0.00517
1.077552,0.00518
1.142642,0.00518
1.210954,0.00518
1.284422,0.00518
1.362723,0.00518
1.446985,0.00518
1.535598,0.00518
1.627433,0.00518
1.720234,0.00518
1.809008,0.00518
1.889404,0.00519
1.953044,0.00519
1.991712,0.00519
1.994773,0.00519
1.948855,0.00519
1.84252,0.00519
1.663844,0.00519
1.402195,0.00519
1.053546,0.00519
0.621119,0.00519
0.119737,0.0052
-0.422566,0.0052
-0.965353,0.0052
-1.483007,0.0052
-1.835522,0.0052
-1.996312,0.0052
-1.914467,0.0052
-1.565497,0.0052
-0.966481,0.0052
-0.185893,0.0052
0.655759,0.00521
1.401712,0.00521
1.886665,0.00521
1.977373,0.00521
1.617927,0.00521
0.856505,0.00521
-0.14062,0.00521
-1.12131,0.00521
-1.809905,0.00521
-1.987934,0.00521
-1.575486,0.00522
-0.673579,0.00522
0.45034,0.00522
1.439413,0.00522
1.962872,0.00522
1.834947,0.00522
1.086574,0.00522
-0.034447,0.00522
-1.145155,0.00522
-1.865489,0.00522
-1.949267,0.00523
-1.373773,0.00523
-0.342333,0.00523
0.794315,0.00523
1.663522,0.00523
1.995901,0.00523
1.706539,0.00523
0.907256,0.00523
-0.144004,0.00523
-1.136455,0.00523
-1.805393,0.00524
-1.99599,0.00524
-1.692937,0.00524
-1.005148,0.00524
-0.11597,0.00524
0.769987,0.00524
1.479369,0.00524
1.899877,0.00524
1.988489,0.00524
1.769052,0.00524
1.310683,0.00525
0.704737,0.00525
0.045303,0.00525
-0.540823,0.00525
-1.088443,0.00525
-1.517163,0.00525
-1.808455,0.00525
-1.964412,0.00525
-1.999696,0.00525
-1.934928,0.00525
-1.794438,0.00526
-1.601103,0.00526
-1.375062,0.00526
-1.133877,0.00526
-0.891081,0.00526
-0.65634,0.00526
-0.435294,0.00526
-0.232776,0.00526
-0.049431,0.00526
0.114421,0.00526
0.257972,0.00527
0.38525,0.00527
0.495935,0.00527
0.59373,0.00527
0.679281,0.00527
0.756293,0.00527
0.826055,0.00527
0.890822,0.00527
0.953656,0.00527
1.01504,0.00527
1.076908,0.00528
1.141836,0.00528
1.210148,0.00528
1.283777,0.00528
1.362884,0.00528
1.446824,0.00528
1.535275,0.00528
1.627433,0.00528
1.720395,0.00528
1.809169,0.00528
1.888921,0.00529
1.953205,0.00529
1.991712,0.00529
1.994612,0.00529
1.949016,0.00529
1.843003,0.00529
1.663361,0.00529
1.402034,0.00529
1.053385,0.00529
0.620797,0.00529
0.120221,0.0053
-0.42305,0.0053
-0.965192,0.0053
-1.483329,0.0053
-1.835522,0.0053
-1.996473,0.0053
-1.914306,0.0053
-1.565658,0.0053
-0.966642,0.0053
-0.185893,0.0053
0.655597,0.00531
1.401551,0.00531
1.886665,0.00531
1.978017,0.00531
1.618088,0.00531
0.856344,0.00531
-0.14062,0.00531
-1.121471,0.00531
-1.809582,0.00531
-1.988257,0.00531
-1.575647,0.00532
-0.674063,0.00532
0.450018,0.00532
1.439091,0.00532
1.962872,0.00532
1.834947,0.00532
1.086897,0.00532
-0.033642,0.00532
-1.145155,0.00532
-1.86565,0.00532
-1.949106,0.00533
-1.373934,0.00533
-0.342655,0.00533
0.794154,0.00533
1.663683,0.00533
1.996223,0.00533
1.706701,0.00533
0.907417,0.00533
-0.143681,0.00533
-1.136616,0.00533
-1.804749,0.00534
-1.99599,0.00534
-1.693098,0.00534
-1.005309,0.00534
-0.116131,0.00534
0.769987,0.00534
