Time (s)	Signal (V)
0.001334	1.665133
0.001335	1.995417
0.001336	1.704123
0.001337	0.904194
0.001338	-0.147065
0.001339	-1.139032
0.001340	-1.806038
0.001341	-1.995184
0.001342	-1.690842
0.001343	-1.001926
0.001344	-0.113392
0.001345	0.772404
0.001346	1.480980
0.001347	1.900843
0.001348	1.989134
0.001349	1.768407
0.001350	1.309394
0.001351	0.702803
0.001352	0.043370
0.001353	-0.542756
0.001354	-1.090538
0.001355	-1.518291
0.001356	-1.808938
0.001357	-1.965056
0.001358	-2.000501
0.001359	-1.934767
0.001360	-1.794116
0.001361	-1.600619
0.001362	-1.374740
0.001363	-1.133393
0.001364	-0.890436
0.001365	-0.655535
0.001366	-0.434972
0.001367	-0.232132
0.001368	-0.048464
0.001369	0.114743
0.001370	0.258938
0.001371	0.385734
0.001372	0.496740
0.001373	0.594213
0.001374	0.679925
0.001375	0.756937
0.001376	0.826699
0.001377	0.891628
0.001378	0.954301
0.001379	1.015846
0.001380	1.077552
0.001381	1.142964
0.001382	1.211276
0.001383	1.284583
0.001384	1.362723
0.001385	1.446985
0.001386	1.535275
0.001387	1.627594
0.001388	1.720234
0.001389	1.809169
0.001390	1.889243
0.001391	1.953366
0.001392	1.991390
0.001393	1.994290
0.001394	1.948694
0.001395	1.842036
0.001396	1.662878
0.001397	1.400745
0.001398	1.052096
0.001399	0.619992
0.001400	0.118287
0.001401	-0.424983
0.001402	-0.967126
0.001403	-1.484296
0.001404	-1.836327
0.001405	-1.996473
0.001406	-1.913178
0.001407	-1.563563
0.001408	-0.964226
0.001409	-0.183798
0.001410	0.658014
0.001411	1.403162
0.001412	1.887471
0.001413	1.977534
0.001414	1.615832
0.001415	0.853122
0.001416	-0.144326
0.001417	-1.124371
0.001418	-1.810710
0.001419	-1.987129
0.001420	-1.573391
0.001421	-0.670357
0.001422	0.453884
0.001423	1.441668
0.001424	1.963356
0.001425	1.833659
0.001426	1.083191
0.001427	-0.037992
0.001428	-1.148377
0.001429	-1.866616
0.001430	-1.948462
0.001431	-1.371195
0.001432	-0.338627
0.001433	0.797699
0.001434	1.665455
0.001435	1.995740
0.001436	1.704445
0.001437	0.904517
0.001438	-0.147065
0.001439	-1.138871
0.001440	-1.805877
0.001441	-1.995184
0.001442	-1.691165
0.001443	-1.002087
0.001444	-0.113231
0.001445	0.772243
0.001446	1.480819
0.001447	1.899715
0.001448	1.987684
0.001449	1.767602
0.001450	1.308750
0.001451	0.702481
0.001452	0.043209
0.001453	-0.542917
0.001454	-1.090699
0.001455	-1.518452
0.001456	-1.809260
0.001457	-1.965217
0.001458	-2.000018
0.001459	-1.935411
0.001460	-1.794277
0.001461	-1.600619
0.001462	-1.374579
0.001463	-1.133555
0.001464	-0.891081
0.001465	-0.656018
0.001466	-0.435133
0.001467	-0.232132
0.001468	-0.048625
0.001469	0.114743
0.001470	0.259099
0.001471	0.385412
0.001472	0.496740
0.001473	0.594375
0.001474	0.679764
0.001475	0.756776
0.001476	0.826699
0.001477	0.891628
0.001478	0.954784
0.001479	1.015685
0.001480	1.078197
0.001481	1.142803
0.001482	1.211115
0.001483	1.284422
0.001484	1.363045
0.001485	1.446824
0.001486	1.535759
0.001487	1.627755
0.001488	1.720395
0.001489	1.809491
0.001490	1.889082
0.001491	1.952722
0.001492	1.991712
0.001493	1.993967
0.001494	1.948855
0.001495	1.841553
0.001496	1.662555
0.001497	1.401068
0.001498	1.052418
0.001499	0.619992
0.001500	0.118448
0.001501	-0.424983
0.001502	-0.967126
0.001503	-1.483974
0.001504	-1.836327
0.001505	-1.996151
0.001506	-1.913661
0.001507	-1.563725
0.001508	-0.964064
0.001509	-0.183154
0.001510	0.658014
0.001511	1.403323
0.001512	1.887954
0.001513	1.977211
0.001514	1.615993
0.001515	0.853444
0.001516	-0.144326
0.001517	-1.124210
0.001518	-1.810871
0.001519	-1.987612
0.001520	-1.573069
0.001521	-0.670518
0.001522	0.453562
0.001523	1.441346
0.001524	1.963678
0.001525	1.833336
0.001526	1.083191
0.001527	-0.037831
0.001528	-1.148216
0.001529	-1.866455
0.001530	-1.947978
0.001531	-1.370873
0.001532	-0.338949
0.001533	0.797699
0.001534	1.665455
0.001535	1.995901
0.001536	1.704606
0.001537	0.904356
0.001538	-0.147065
0.001539	-1.139193
0.001540	-1.806360
0.001541	-1.995345
0.001542	-1.690681
0.001543	-1.002248
0.001544	-0.113070
0.001545	0.772082
0.001546	1.480658
0.001547	1.899877
0.001548	1.988006
0.001549	1.767602
0.001550	1.309233
0.001551	0.702642
0.001552	0.043209
0.001553	-0.542595
0.001554	-1.090054
0.001555	-1.518291
0.001556	-1.809421
0.001557	-1.965217
0.001558	-2.000823
0.001559	-1.934928
0.001560	-1.794277
0.001561	-1.600780
0.001562	-1.374740
0.001563	-1.133393
0.001564	-0.891081
0.001565	-0.656018
0.001566	-0.435294
0.001567	-0.231971
0.001568	-0.048625
0.001569	0.114582
0.001570	0.259099
0.001571	0.386056
0.001572	0.496418
0.001573	0.594213
0.001574	0.680248
0.001575	0.757098
0.001576	0.826860
0.001577	0.891628
0.001578	0.954139
0.001579	1.015524
0.001580	1.077713
0.001581	1.142481
0.001582	1.211115
0.001583	1.284422
0.001584	1.362562
0.001585	1.446663
0.001586	1.536081
0.001587	1.627433
0.001588	1.720073
0.001589	1.809169
0.001590	1.888921
0.001591	1.952883
0.001592	1.991551
0.001593	1.994451
0.001594	1.948855
0.001595	1.842198
0.001596	1.662716
0.001597	1.400907
0.001598	1.052096
0.001599	0.620153
0.001600	0.118126
0.001601	-0.424500
0.001602	-0.966964
0.001603	-1.484618
0.001604	-1.836327
0.001605	-1.996473
0.001606	-1.913339
0.001607	-1.563886
0.001608	-0.964226
0.001609	-0.183476
0.001610	0.657370
0.001611	1.403162
0.001612	1.887310
0.001613	1.977373
0.001614	1.615671
0.001615	0.853444
0.001616	-0.144004
0.001617	-1.124371
0.001618	-1.811032
0.001619	-1.987451
0.001620	-1.573391
0.001621	-0.670357
0.001622	0.453401
0.001623	1.441668
0.001624	1.963194
0.001625	1.833497
0.001626	1.083191
0.001627	-0.037831
0.001628	-1.148216
0.001629	-1.866777
0.001630	-1.947978
0.001631	-1.371034
0.001632	-0.338949
0.001633	0.797377
0.001634	1.665778
0.001635	1.996062
0.001636	1.704606
0.001637	0.904678
0.001638	-0.146742
0.001639	-1.139193
0.001640	-1.806360
0.001641	-1.995507
0.001642	-1.691165
0.001643	-1.002731
0.001644	-0.113553
0.001645	0.771921
0.001646	1.480497
0.001647	1.899393
0.001648	1.988006
0.001649	1.767763
0.001650	1.308911
0.001651	0.702320
0.001652	0.043370
0.001653	-0.542917
0.001654	-1.089249
0.001655	-1.517002
0.001656	-1.808294
0.001657	-1.964573
0.001658	-2.000501
0.001659	-1.935250
0.001660	-1.794599
0.001661	-1.600619
0.001662	-1.374417
0.001663	-1.133393
0.001664	-0.890758
0.001665	-0.656018
0.001666	-0.435133
0.001667	-0.232615
0.001668	-0.048625
0.001669	0.114421
0.001670	0.259261
0.001671	0.386217
0.001672	0.496740
0.001673	0.594375
0.001674	0.679764
0.001675	0.756937
0.001676	0.827021
0.001677	0.891628
0.001678	0.954301
0.001679	1.015685
0.001680	1.077713
0.001681	1.142803
0.001682	1.211115
0.001683	1.284260
0.001684	1.363045
0.001685	1.447146
0.001686	1.536081
0.001687	1.627594
0.001688	1.720234
0.001689	1.809169
0.001690	1.889082
0.001691	1.953205
0.001692	1.991712
0.001693	1.994451
0.001694	1.948372
0.001695	1.842359
0.001696	1.662394
0.001697	1.400584
0.001698	1.052418
0.001699	0.620153
0.001700	0.118448
0.001701	-0.424339
0.001702	-0.966964
0.001703	-1.484135
0.001704	-1.836005
0.001705	-1.996312
0.001706	-1.913500
0.001707	-1.563725
0.001708	-0.964226
0.001709	-0.183315
0.001710	0.658014
0.001711	1.403162
0.001712	1.887310
0.001713	1.977373
0.001714	1.615993
0.001715	0.853766
0.001716	-0.143681
0.001717	-1.124210
0.001718	-1.810871
0.001719	-1.987612
0.001720	-1.573714
0.001721	-0.670679
0.001722	0.453562
0.001723	1.441507
0.001724	1.963517
0.001725	1.833659
0.001726	1.083513
0.001727	-0.037347
0.001728	-1.148377
0.001729	-1.866294
0.001730	-1.948301
0.001731	-1.371517
0.001732	-0.338949
0.001733	0.797377
0.001734	1.665455
0.001735	1.996223
0.001736	1.705089
0.001737	0.904356
0.001738	-0.146742
0.001739	-1.139193
0.001740	-1.806360
0.001741	-1.995023
0.001742	-1.691003
0.001743	-1.002731
0.001744	-0.113392
0.001745	0.772243
0.001746	1.481463
0.001747	1.900521
0.001748	1.988328
0.001749	1.767924
0.001750	1.308911
0.001751	0.702803
0.001752	0.043692
0.001753	-0.542595
0.001754	-1.089571
0.001755	-1.517163
0.001756	-1.808616
0.001757	-1.963928
0.001758	-1.999534
0.001759	-1.934123
0.001760	-1.792988
0.001761	-1.600136
0.001762	-1.375062
0.001763	-1.133716
0.001764	-0.890597
0.001765	-0.656018
0.001766	-0.434650
0.001767	-0.232454
0.001768	-0.048303
0.001769	0.114582
0.001770	0.258938
0.001771	0.385895
0.001772	0.496579
0.001773	0.594375
0.001774	0.680248
0.001775	0.756776
0.001776	0.827021
0.001777	0.891789
0.001778	0.954139
0.001779	1.015524
0.001780	1.077874
0.001781	1.142803
0.001782	1.210793
0.001783	1.284905
0.001784	1.362723
0.001785	1.447146
0.001786	1.535598
0.001787	1.627755
0.001788	1.720234
0.001789	1.809330
0.001790	1.889243
0.001791	1.953366
0.001792	1.992034
0.001793	1.994451
0.001794	1.948855
0.001795	1.842359
0.001796	1.663200
0.001797	1.400907
0.001798	1.052418
0.001799	0.620153
0.001800	0.118448
0.001801	-0.424661
0.001802	-0.966803
0.001803	-1.484457
0.001804	-1.836166
0.001805	-1.996634
0.001806	-1.913339
0.001807	-1.563725
0.001808	-0.964226
0.001809	-0.183154
0.001810	0.657853
0.001811	1.403001
0.001812	1.887471
0.001813	1.977534
0.001814	1.615671
0.001815	0.853605
0.001816	-0.143520
0.001817	-1.123727
0.001818	-1.810871
0.001819	-1.987451
0.001820	-1.573875
0.001821	-0.671001
0.001822	0.453079
0.001823	1.441668
0.001824	1.963678
0.001825	1.833336
0.001826	1.083997
0.001827	-0.037669
0.001828	-1.147894
0.001829	-1.866455
0.001830	-1.948301
0.001831	-1.371195
0.001832	-0.338949
0.001833	0.797538
0.001834	1.665133
0.001835	1.996062
0.001836	1.704767
0.001837	0.904356
0.001838	-0.146581
0.001839	-1.139193
0.001840	-1.806199
0.001841	-1.995345
0.001842	-1.691326
0.001843	-1.002731
0.001844	-0.113553
0.001845	0.772404
0.001846	1.480980
0.001847	1.900199
0.001848	1.988328
0.001849	1.768407
0.001850	1.309072
0.001851	0.702965
0.001852	0.043370
0.001853	-0.542273
0.001854	-1.090054
0.001855	-1.517163
0.001856	-1.808294
0.001857	-1.963928
0.001858	-1.999212
0.001859	-1.934284
0.001860	-1.793149
0.001861	-1.599653
0.001862	-1.373773
0.001863	-1.133071
0.001864	-0.890758
0.001865	-0.656018
0.001866	-0.435133
0.001867	-0.232615
0.001868	-0.048786
0.001869	0.114421
0.001870	0.259099
0.001871	0.385412
0.001872	0.496901
0.001873	0.594213
0.001874	0.679764
0.001875	0.757260
0.001876	0.826699
0.001877	0.891789
0.001878	0.954301
0.001879	1.016007
0.001880	1.077713
0.001881	1.142964
0.001882	1.211437
0.001883	1.284260
0.001884	1.363206
0.001885	1.446824
0.001886	1.535759
0.001887	1.627594
0.001888	1.720073
0.001889	1.809169
0.001890	1.889243
0.001891	1.953044
0.001892	1.991551
0.001893	1.994612
0.001894	1.949016
0.001895	1.842359
0.001896	1.663200
0.001897	1.400907
0.001898	1.052580
0.001899	0.619992
0.001900	0.118448
0.001901	-0.424661
0.001902	-0.966803
0.001903	-1.483652
0.001904	-1.836166
0.001905	-1.996151
0.001906	-1.913500
0.001907	-1.564208
0.001908	-0.964387
0.001909	-0.183315
0.001910	0.657853
0.001911	1.403484
0.001912	1.887471
0.001913	1.977534
0.001914	1.615832
0.001915	0.853766
0.001916	-0.143842
0.001917	-1.124049
0.001918	-1.811032
0.001919	-1.987290
0.001920	-1.573552
0.001921	-0.670679
0.001922	0.453240
0.001923	1.441829
0.001924	1.963678
0.001925	1.834142
0.001926	1.084158
0.001927	-0.037669
0.001928	-1.148216
0.001929	-1.866455
0.001930	-1.948462
0.001931	-1.371517
0.001932	-0.339433
0.001933	0.797054
0.001934	1.665455
0.001935	1.995579
0.001936	1.704767
0.001937	0.904839
0.001938	-0.146742
0.001939	-1.138871
0.001940	-1.806199
0.001941	-1.995507
0.001942	-1.691648
0.001943	-1.002731
0.001944	-0.113392
0.001945	0.772082
0.001946	1.480980
0.001947	1.900038
0.001948	1.988328
0.001949	1.767924
0.001950	1.309716
0.001951	0.702803
0.001952	0.043531
0.001953	-0.542595
0.001954	-1.089732
0.001955	-1.517808
0.001956	-1.808455
0.001957	-1.963928
0.001958	-1.999534
0.001959	-1.933961
0.001960	-1.793149
0.001961	-1.599653
0.001962	-1.373934
0.001963	-1.133071
0.001964	-0.890758
0.001965	-0.655535
0.001966	-0.434650
0.001967	-0.232132
0.001968	-0.048786
0.001969	0.114743
0.001970	0.259099
0.001971	0.385412
0.001972	0.496901
0.001973	0.594536
0.001974	0.680087
0.001975	0.756937
0.001976	0.827021
0.001977	0.891789
0.001978	0.954139
0.001979	1.015362
0.001980	1.077552
0.001981	1.142803
0.001982	1.211115
0.001983	1.284099
0.001984	1.363206
0.001985	1.447146
0.001986	1.535920
0.001987	1.627755
0.001988	1.720073
0.001989	1.809330
0.001990	1.889082
0.001991	1.953366
0.001992	1.991873
0.001993	1.994451
0.001994	1.948211
0.001995	1.842359
0.001996	1.662878
0.001997	1.400907
0.001998	1.052418
0.001999	0.619992
0.002000	0.118448
0.002001	-0.424500
0.002002	-0.966964
0.002003	-1.484135
0.002004	-1.836488
0.002005	-1.996312
0.002006	-1.913661
0.002007	-1.564047
0.002008	-0.964387
0.002009	-0.183476
0.002010	0.657531
0.002011	1.403162
0.002012	1.887471
0.002013	1.977534
0.002014	1.615993
0.002015	0.853927
0.002016	-0.143359
0.002017	-1.123888
0.002018	-1.811194
0.002019	-1.987612
0.002020	-1.573391
0.002021	-0.671001
0.002022	0.453079
0.002023	1.441507
0.002024	1.963356
0.002025	1.833659
0.002026	1.083674
0.002027	-0.037508
0.002028	-1.147732
0.002029	-1.866133
0.002030	-1.948462
0.002031	-1.371517
0.002032	-0.338949
0.002033	0.797377
0.002034	1.665294
0.002035	1.995901
0.002036	1.704767
0.002037	0.904678
0.002038	-0.146904
0.002039	-1.138871
0.002040	-1.806199
0.002041	-1.995668
0.002042	-1.691326
0.002043	-1.002731
0.002044	-0.113553
0.002045	0.771760
0.002046	1.481141
0.002047	1.900199
0.002048	1.988489
0.002049	1.768730
0.002050	1.309072
0.002051	0.703126
0.002052	0.043531
0.002053	-0.542273
0.002054	-1.089571
0.002055	-1.517646
0.002056	-1.808938
0.002057	-1.964573
0.002058	-2.000018
0.002059	-1.934606
0.002060	-1.793310
0.002061	-1.599975
0.002062	-1.374256
0.002063	-1.133071
0.002064	-0.890436
0.002065	-0.655696
0.002066	-0.434972
0.002067	-0.232293
0.002068	-0.048786
0.002069	0.114582
0.002070	0.258777
0.002071	0.385734
0.002072	0.497224
0.002073	0.594375
0.002074	0.679925
0.002075	0.757098
0.002076	0.826860
0.002077	0.891628
0.002078	0.954139
0.002079	1.015524
0.002080	1.077552
0.002081	1.142481
0.002082	1.211115
0.002083	1.284583
0.002084	1.363045
0.002085	1.446985
0.002086	1.535436
0.002087	1.627594
0.002088	1.720395
0.002089	1.809169
0.002090	1.889243
0.002091	1.953205
0.002092	1.991873
0.002093	1.994773
0.002094	1.948694
0.002095	1.842520
0.002096	1.662716
0.002097	1.401068
0.002098	1.052096
0.002099	0.620153
0.002100	0.118609
0.002101	-0.424500
0.002102	-0.966803
0.002103	-1.484135
0.002104	-1.836327
0.002105	-1.996473
0.002106	-1.913822
0.002107	-1.564047
0.002108	-0.964709
0.002109	-0.183798
0.002110	0.657531
0.002111	1.403323
0.002112	1.887148
0.002113	1.977534
0.002114	1.616477
0.002115	0.854249
0.002116	-0.143520
0.002117	-1.123888
0.002118	-1.811032
0.002119	-1.987773
0.002120	-1.573552
0.002121	-0.670840
0.002122	0.453079
0.002123	1.441185
0.002124	1.963356
0.002125	1.833820
0.002126	1.083674
0.002127	-0.037347
0.002128	-1.147732
0.002129	-1.866455
0.002130	-1.948462
0.002131	-1.371517
0.002132	-0.339433
0.002133	0.797054
0.002134	1.665133
0.002135	1.996223
0.002136	1.705089
0.002137	0.904678
0.002138	-0.146420
0.002139	-1.139032
0.002140	-1.806521
0.002141	-1.995668
0.002142	-1.691648
0.002143	-1.003215
0.002144	-0.113876
0.002145	0.772243
0.002146	1.481141
0.002147	1.899877
0.002148	1.988489
0.002149	1.768246
0.002150	1.309555
0.002151	0.703126
0.002152	0.043531
0.002153	-0.542756
0.002154	-1.089893
0.002155	-1.518130
0.002156	-1.808616
0.002157	-1.964734
0.002158	-1.999857
0.002159	-1.934767
0.002160	-1.793954
0.002161	-1.600619
0.002162	-1.373612
0.002163	-1.133232
0.002164	-0.890275
0.002165	-0.655535
0.002166	-0.434489
0.002167	-0.231971
0.002168	-0.048947
0.002169	0.114743
0.002170	0.258777
0.002171	0.385412
0.002172	0.496579
0.002173	0.593891
0.002174	0.679925
0.002175	0.756615
0.002176	0.826860
0.002177	0.892111
0.002178	0.954301
0.002179	1.015685
0.002180	1.077713
0.002181	1.142642
0.002182	1.210954
0.002183	1.284422
0.002184	1.362723
0.002185	1.446985
0.002186	1.535920
0.002187	1.627916
0.002188	1.720395
0.002189	1.809330
0.002190	1.889565
0.002191	1.953044
0.002192	1.991873
0.002193	1.994451
0.002194	1.948694
0.002195	1.842681
0.002196	1.662878
0.002197	1.400907
0.002198	1.052741
0.002199	0.620153
0.002200	0.118448
0.002201	-0.424500
0.002202	-0.966642
0.002203	-1.483813
0.002204	-1.836327
0.002205	-1.996473
0.002206	-1.913983
0.002207	-1.564208
0.002208	-0.964709
0.002209	-0.183637
0.002210	0.658014
0.002211	1.403162
0.002212	1.887632
0.002213	1.977534
0.002214	1.616477
0.002215	0.854088
0.002216	-0.143520
0.002217	-1.123888
0.002218	-1.811032
0.002219	-1.987612
0.002220	-1.574197
0.002221	-0.671001
0.002222	0.453079
0.002223	1.441668
0.002224	1.963839
0.002225	1.834142
0.002226	1.083674
0.002227	-0.037669
0.002228	-1.147571
0.002229	-1.866455
0.002230	-1.948462
0.002231	-1.371840
0.002232	-0.339271
0.002233	0.797377
0.002234	1.665133
0.002235	1.996223
0.002236	1.704928
0.002237	0.904839
0.002238	-0.146420
0.002239	-1.138871
0.002240	-1.806199
0.002241	-1.995345
0.002242	-1.691487
0.002243	-1.003215
0.002244	-0.113553
0.002245	0.772082
0.002246	1.480980
0.002247	1.900360
0.002248	1.988489
0.002249	1.768568
0.002250	1.309233
0.002251	0.703126
0.002252	0.043531
0.002253	-0.542434
0.002254	-1.090054
0.002255	-1.517646
0.002256	-1.808777
0.002257	-1.964734
0.002258	-1.999696
0.002259	-1.934767
0.002260	-1.794277
0.002261	-1.600136
0.002262	-1.374579
0.002263	-1.133555
0.002264	-0.890920
0.002265	-0.655696
0.002266	-0.434972
0.002267	-0.232293
0.002268	-0.048625
0.002269	0.114421
0.002270	0.258777
0.002271	0.385412
0.002272	0.496418
0.002273	0.594052
0.002274	0.679764
0.002275	0.756454
0.002276	0.826377
0.002277	0.891305
0.002278	0.953656
0.002279	1.015362
0.002280	1.078035
0.002281	1.142803
0.002282	1.211437
0.002283	1.284260
0.002284	1.363045
0.002285	1.446985
0.002286	1.535759
0.002287	1.628077
0.002288	1.720395
0.002289	1.809330
0.002290	1.889082
0.002291	1.953044
0.002292	1.992195
0.002293	1.994773
0.002294	1.948855
0.002295	1.842681
0.002296	1.663200
0.002297	1.400907
0.002298	1.052580
0.002299	0.619669
0.002300	0.118609
0.002301	-0.424661
0.002302	-0.966803
0.002303	-1.484135
0.002304	-1.836166
0.002305	-1.996312
0.002306	-1.914145
0.002307	-1.564369
0.002308	-0.964870
0.002309	-0.184120
0.002310	0.657531
0.002311	1.403484
0.002312	1.887632
0.002313	1.977373
0.002314	1.616638
0.002315	0.854088
0.002316	-0.143520
0.002317	-1.123888
0.002318	-1.810871
0.002319	-1.987612
0.002320	-1.574197
0.002321	-0.671485
0.002322	0.452918
0.002323	1.441185
0.002324	1.963194
0.002325	1.833659
0.002326	1.084319
0.002327	-0.037025
0.002328	-1.147571
0.002329	-1.866294
0.002330	-1.948462
0.002331	-1.371679
0.002332	-0.339755
0.002333	0.797054
0.002334	1.665133
0.002335	1.996223
0.002336	1.705089
0.002337	0.904678
0.002338	-0.146259
0.002339	-1.138549
0.002340	-1.806199
0.002341	-1.995507
0.002342	-1.692454
0.002343	-1.003054
0.002344	-0.114037
0.002345	0.771760
0.002346	1.480658
0.002347	1.900038
0.002348	1.988489
0.002349	1.768085
0.002350	1.309716
0.002351	0.703126
0.002352	0.043853
0.002353	-0.542434
0.002354	-1.089571
0.002355	-1.517646
0.002356	-1.808777
0.002357	-1.964734
0.002358	-2.000179
0.002359	-1.934928
0.002360	-1.793793
0.002361	-1.600619
0.002362	-1.374901
0.002363	-1.133555
0.002364	-0.890597
0.002365	-0.656018
0.002366	-0.434972
0.002367	-0.232293
0.002368	-0.048625
0.002369	0.114259
0.002370	0.259099
0.002371	0.385895
0.002372	0.496418
0.002373	0.594052
0.002374	0.679442
0.002375	0.756776
0.002376	0.825894
0.002377	0.890822
0.002378	0.953173
0.002379	1.014879
0.002380	1.077230
0.002381	1.141997
0.002382	1.210954
0.002383	1.283777
0.002384	1.362884
0.002385	1.446824
0.002386	1.536081
0.002387	1.627916
0.002388	1.720395
0.002389	1.809169
0.002390	1.889404
0.002391	1.953205
0.002392	1.992195
0.002393	1.994451
0.002394	1.948855
0.002395	1.842198
0.002396	1.662878
0.002397	1.401229
0.002398	1.052418
0.002399	0.620475
0.002400	0.118771
0.002401	-0.424178
0.002402	-0.966642
0.002403	-1.484296
0.002404	-1.836166
0.002405	-1.996473
0.002406	-1.913983
0.002407	-1.564047
0.002408	-0.965192
0.002409	-0.184120
0.002410	0.657370
0.002411	1.402840
0.002412	1.887310
0.002413	1.977695
0.002414	1.616477
0.002415	0.854088
0.002416	-0.143037
0.002417	-1.124049
0.002418	-1.810871
0.002419	-1.987612
0.002420	-1.574036
0.002421	-0.671163
0.002422	0.453401
0.002423	1.441346
0.002424	1.963517
0.002425	1.833820
0.002426	1.084319
0.002427	-0.037186
0.002428	-1.147571
0.002429	-1.866455
0.002430	-1.948623
0.002431	-1.372162
0.002432	-0.339594
0.002433	0.796732
0.002434	1.665133
0.002435	1.996062
0.002436	1.704928
0.002437	0.905322
0.002438	-0.146259
